10498,73
10499,73
10505,73
10482,31
10512,128
10491,127
10456,6
10511,6
10474,99
10476,82
10483,82
10485,82
11003,82
10486,20
10521,20
10488,10
10489,23
10501,22
10464,126
10497,126
11141,134
8375,21
8473,126
8310,73
2863,128
2883,3
8311,6
8312,6
2884,141
5522,82
5531,82
10532,4
2877,10
8302,126
10545,126
6755,83
11086,6
3668,81
3695,138
3679,16
3680,16
3690,97
11244,128
3672,6
11237,82
8646,10
6109,1
6106,126
6184,73
10734,73
10744,16
10706,85
8850,91
6145,127
6192,6
8783,6
8819,6
10693,6
10752,6
6170,99
6188,99
6181,82
8808,82
8814,82
8828,82
8830,82
8834,82
8836,82
8845,82
10669,82
10698,82
10714,82
10726,82
10739,82
10745,82
10749,82
6186,21
8810,21
10660,21
8817,65
6142,94
10719,72
2688,32
10653,10
10715,10
6178,23
8807,23
10703,133
10735,126
9419,128
10552,128
10576,127
10559,6
10573,6
237,99
5637,99
233,82
253,82
10557,10
5641,25
10554,25
10565,1
325,126
7093,73
7055,127
1197,6
1243,137
1155,99
1170,80
1248,26
10266,10
1144,133
1183,126
3977,69
11124,99
8858,21
4005,32
7529,70
10081,16
10049,124
10100,128
10190,128
6818,6
8940,6
10074,99
10085,32
10079,20
10086,20
10178,20
11948,20
12343,20
10013,10
10225,10
10038,131
9541,134
11576,20
11570,10
5305,87
5245,134
11873,16
11893,16
5271,6
5284,82
5300,82
7224,82
6737,132
5026,124
5003,128
5563,128
5016,6
8919,6
8920,6
9386,6
5005,140
1692,96
9379,99
1671,122
10996,134
4419,135
10865,6
9613,99
6329,73
6344,16
6343,6
6328,80
11065,4
6046,99
4454,131
8624,16
11104,124
7357,121
11017,128
11107,128
11225,128
7349,127
7355,127
8618,127
9514,6
11016,6
8620,99
11094,99
7364,93
7343,77
7342,20
8615,10
7337,25
7341,5
7371,90
6374,133
7350,126
31,14
46,99
23,23
8482,9
165,98
5659,70
5666,16
8351,124
3652,128
2666,6
2670,6
8338,6
8345,6
2615,123
5668,80
2660,79
11048,73
11059,89
9492,128
11053,128
11050,6
11037,5
839,73
10323,16
636,128
702,128
710,128
637,127
642,6
8662,6
10321,6
707,139
675,84
651,99
630,27
845,20
10304,20
10315,20
680,10
591,25
8655,5
6076,126
11249,128
11250,128
11253,128
6330,99
6377,82
6346,80
11252,10
4385,23
4380,126
10767,126
12163,139
12208,5
11437,134
5720,86
124,6
5725,6
11606,99
11613,99
7484,82
9840,82
1978,92
1958,128
1970,99
5474,20
8938,10
11194,23
5908,70
5922,73
10910,16
2503,124
2445,128
2449,128
9138,128
10915,127
2457,6
2476,6
5895,6
5910,6
9116,6
9117,6
9126,6
2472,84
2485,99
10912,99
2504,21
2444,20
9130,20
9133,20
2434,10
2499,10
2453,5
2443,126
2467,126
9340,134
2314,16
9172,16
10946,128
2306,6
9150,6
10952,99
2286,82
2288,82
10954,30
2315,32
9342,1
2291,133
2309,133
2319,126
880,128
892,128
5663,128
894,127
949,127
868,6
9475,6
11276,6
946,78
5012,99
10068,20
4720,132
11958,134
4576,73
4802,73
6848,73
7271,73
9889,73
7514,16
9892,16
10616,16
10617,16
8864,130
6923,68
11074,128
11592,128
11915,128
7096,127
9210,127
10110,127
11255,127
7511,3
11180,3
10526,29
4662,6
4663,6
4818,6
5489,6
5795,6
6824,6
6859,6
6902,6
7277,6
8558,6
8686,6
8941,6
9683,6
9769,6
9909,6
10005,6
10447,6
10875,6
11909,6
11956,6
11965,6
12316,6
6004,99
7513,99
8689,99
9624,99
9662,99
9673,99
10069,99
10530,99
4400,82
6372,82
10446,82
10615,82
8687,74
4578,21
10625,21
10861,21
5007,32
4644,20
4783,20
8677,20
9469,20
10448,20
10647,20
10879,20
11187,20
11582,20
7256,10
8684,10
10527,10
10848,10
11288,10
9725,25
8557,5
10863,5
4664,23
9471,23
9499,23
9665,23
9917,23
10434,23
10441,23
10445,23
10531,23
10644,23
10883,23
11176,23
11456,23
4402,133
8877,66
9685,22
2975,127
2952,140
2971,99
2998,99
8914,99
9187,99
2986,82
2961,1
9306,133
2993,126
11109,128
11112,23
9388,73
10428,16
3573,128
10641,128
10762,127
9503,6
1678,99
1684,80
3864,10
4354,10
3579,23
4379,23
6876,73
11562,88
11493,6
9918,20
11135,16
1015,6
1593,6
4268,95
4148,70
4227,73
10759,73
4146,16
4172,16
10853,16
4142,127
4236,127
10997,127
4125,6
10643,6
4194,99
4223,99
4230,99
10831,99
4342,122
4182,20
10823,20
10995,20
10824,10
4205,5
4153,23
4201,133
4259,133
4126,126
