10456,1
10454,6
10467,6
10455,10
10468,99
10516,99
10453,23
11001,24
10459,127
10450,128
10798,82
10469,82
10471,82
10510,77
10489,16
10472,100
8473,79
8377,25
8450,82
8316,1
2865,2
2864,126
5526,82
5519,83
2855,128
9219,6
11086,136
3683,6
3680,6
3679,6
3690,126
3685,99
3665,128
3689,82
3672,82
3686,82
3676,92
10591,126
3680,82
10650,6
8830,6
8810,6
6185,6
6189,6
10744,6
10700,10
6178,16
10667,99
8808,22
6165,127
10754,127
8831,74
6177,82
10716,82
10735,82
8806,82
10721,82
8814,82
6188,82
8839,82
8778,82
6169,82
8842,82
10748,82
6234,82
10749,82
8846,82
10680,6
10719,21
6186,80
10703,82
2688,127
10687,82
8836,82
6142,82
8837,82
8840,82
268,3
267,5
293,6
239,6
257,6
279,6
328,6
9452,6
237,10
10552,16
290,20
233,23
266,25
234,27
256,73
276,73
5641,73
317,80
229,10
248,82
231,6
235,10
10557,6
282,82
262,70
336,131
1161,4
1162,6
1245,6
1218,6
8543,6
1260,6
1213,10
1178,10
1156,16
1198,16
1169,16
1164,21
1194,21
1242,23
1188,23
1243,82
1203,82
1159,82
1174,82
1204,82
1189,82
1190,82
1163,82
1183,82
1170,82
1228,82
1248,82
2935,1
9035,127
4056,81
4000,99
11126,82
9637,1
10050,6
11542,75
10437,21
11579,23
5213,1
5222,99
5265,78
5322,16
7319,89
10838,6
8919,6
5026,128
1691,88
5562,16
8856,134
10996,6
6328,127
6334,84
6344,124
11070,26
9954,1
9993,85
9998,134
7371,99
4773,20
7355,128
7349,133
7357,23
11016,21
18,6
31,6
42,10
26,99
30,20
113,25
116,29
27,23
34,3
24,20
25,73
37,21
37,20
158,6
164,6
129,10
136,16
135,16
134,23
162,124
126,65
119,123
127,73
130,82
159,82
125,82
165,82
166,82
140,121
139,82
145,73
2613,126
8350,25
3652,127
8351,128
5659,131
2668,126
2623,122
2615,6
2664,78
2681,82
11059,99
9492,128
11048,23
11053,23
11047,70
11039,6
651,6
845,6
710,6
851,6
678,9
832,16
642,16
641,99
841,20
630,23
593,23
10315,23
617,124
611,128
839,66
607,68
837,73
830,80
633,6
687,20
601,70
703,14
10768,2
11249,127
6377,128
10769,84
10770,23
7108,16
4385,6
11248,15
6330,6
124,127
5720,81
7489,82
9796,6
11966,11
7465,99
465,5
458,6
5193,9
470,10
473,99
460,127
468,128
493,133
488,80
464,23
1985,70
1973,87
1980,124
1965,80
2434,4
2498,5
2496,6
2431,6
2443,126
2423,126
2447,99
2429,99
2438,20
2451,20
1693,20
5922,20
2440,127
2476,124
2452,128
2417,133
2485,133
5908,20
2444,6
5895,129
2446,6
2433,20
10923,15
2455,127
2468,6
5905,32
10937,6
2286,6
9155,6
2309,6
2310,6
9340,6
2319,10
2326,10
2288,15
2315,16
2302,16
2298,99
2329,32
2349,123
2331,72
2314,82
2321,82
2324,82
2291,82
2306,132
2313,134
2317,91
2344,82
2318,82
10962,28
9377,82
2329,6
2293,82
891,1
895,5
887,6
944,6
966,6
945,6
928,6
936,6
857,6
965,6
899,10
894,10
933,10
890,16
909,16
927,16
962,16
881,16
886,20
884,20
924,20
904,20
925,20
880,20
916,20
926,20
917,16
5012,10
874,6
947,6
892,127
876,6
951,23
920,23
10101,5
4578,5
7020,5
9723,6
5804,6
11180,6
10442,6
8870,6
8557,6
4435,6
11288,6
9948,6
4785,6
7422,6
11187,8
8562,10
11909,10
10122,10
10861,10
5963,126
9558,126
6914,126
10445,126
1683,126
4817,126
4630,126
11955,16
10441,99
8558,99
9393,99
9209,99
7095,99
4656,99
9892,99
10594,99
4576,23
6930,23
9917,25
6902,127
11916,127
10874,127
9459,127
9210,124
5195,124
6936,128
11295,128
4518,128
7097,128
9911,128
6858,128
10115,128
5007,128
10443,32
6408,73
4782,82
10006,82
6841,82
8863,69
10069,134
10647,4
11176,124
8688,6
10449,30
10645,5
4793,23
7023,20
7251,82
10053,82
6798,128
11456,6
4560,23
7271,82
8687,99
11160,10
10845,20
11293,20
9321,32
4412,3
7423,23
10616,70
9306,6
9307,10
2951,12
2993,16
9305,99
2956,82
8914,10
2998,124
11689,1
9876,86
10112,82
11109,126
5997,99
5974,128
5986,82
10819,1
3579,99
9503,99
10274,128
4085,128
3580,134
3868,6
10864,6
10585,127
8675,6
1684,23
10756,122
6876,134
11516,20
1593,84
953,80
9081,1
4114,2
4144,6
4132,6
4227,10
10824,23
4130,23
4126,127
4148,127
4131,133
4230,133
4218,90
4172,132
10862,6
4142,5
10997,20
4193,128
4194,6
