183452,5
183476,5
183479,5
183482,5
183485,5
183488,5
183491,5
183494,5
183497,5
183500,5
183503,5
183506,5
183509,5
183512,5
183515,5
183518,5
183521,5
183524,5
183527,5
183530,5
183533,5
183536,5
183539,5
183542,5
183545,5
183548,5
183551,5
183554,5
183557,5
183560,5
183563,5
183566,5
183569,5
183572,5
183575,5
183578,5
183581,5
183584,5
183587,5
183590,5
183593,5
183596,5
183599,5
183602,5
183605,5
183608,5
183611,5
183614,5
183617,5
183620,5
183623,5
183626,5
183629,5
183632,5
183635,5
183638,5
183641,5
183644,5
183647,5
183650,5
183653,5
183656,5
183659,5
183662,5
183665,5
183668,5
183671,5
183674,5
183677,5
183680,5
183683,5
183686,5
183689,5
183692,5
183695,5
183698,5
183701,5
183704,5
183707,5
183710,5
183713,5
183716,5
183719,5
183722,5
183725,5
183728,5
183731,5
183734,5
183737,5
183740,5
183743,5
183746,5
183749,5
183752,5
183755,5
183758,5
183761,5
183764,5
183767,5
183770,5
183773,5
183776,5
183779,5
183782,5
183785,5
183788,5
183791,5
183794,5
183797,5
183800,5
183803,5
183806,5
183809,5
183812,5
183815,5
183818,5
183821,5
183824,5
183827,5
183830,5
183833,5
183836,5
183839,5
183842,5
183845,5
183848,5
183851,5
183854,5
183857,5
183860,5
183863,5
183866,5
183868,5
183869,5
183872,5
183875,5
183878,5
183881,5
183884,5
183887,5
183890,5
183893,5
183896,5
183899,5
183902,5
183905,5
183908,5
183911,5
183914,5
183917,5
183920,5
183923,5
183926,5
183929,5
183932,5
183935,5
183938,5
183941,5
183944,5
183947,5
183950,5
183953,5
183956,5
183959,5
183962,5
183965,5
183968,5
183971,5
183974,5
183977,5
183980,5
183983,5
183986,5
183989,5
183992,5
183995,5
183998,5
184001,5
184004,5
184007,5
184010,5
184013,5
184016,5
184019,5
184022,5
184025,5
184028,5
184031,5
184034,5
184037,5
184040,5
184043,5
184046,5
184049,5
184052,5
184055,5
184058,5
184061,5
184064,5
184067,5
184070,5
184073,5
184076,5
184079,5
184082,5
184085,5
184088,5
184091,5
184094,5
184097,5
184100,5
184103,5
184106,5
184109,5
184112,5
184115,5
184118,5
184121,5
184124,5
184127,5
184130,5
184133,5
184136,5
184139,5
184142,5
184145,5
184148,5
184151,5
184154,5
184157,5
184160,5
184163,5
184166,5
184169,5
184172,5
184175,5
184178,5
184181,5
184184,5
184187,5
184190,5
184193,5
184196,5
184199,5
184202,5
184205,5
184208,5
184211,5
184214,5
184217,5
184220,5
184223,5
184226,5
184229,5
184232,5
184235,5
184238,5
184241,5
184244,5
184247,5
184250,5
184253,5
184256,5
184259,5
184262,5
184265,5
184268,5
184271,5
184274,5
184277,5
184280,5
184283,5
184286,5
184289,5
184292,5
184295,5
184298,5
184301,5
184304,5
184307,5
184310,5
184313,5
184316,5
184319,5
184322,5
184325,5
184328,5
184331,5
184334,5
184337,5
184340,5
184343,5
184346,5
184349,5
184352,5
184355,5
184358,5
184361,5
184364,5
184367,5
184370,5
184373,5
184376,5
184379,5
184382,5
184385,5
184388,5
184391,5
184394,5
184397,5
184400,5
184403,5
184406,5
184409,5
184412,5
184415,5
184418,5
184421,5
184424,5
184427,5
184430,5
184433,5
184436,5
184439,5
184442,5
184445,5
184499,5
184523,5
184526,5
184529,5
184532,5
184535,5
184538,5
184541,5
184544,5
184547,5
184550,5
184553,5
184556,5
184559,5
184562,5
184565,5
184568,5
184571,5
184574,5
184577,5
184580,5
184583,5
184586,5
184589,5
184592,5
184595,5
184598,5
184601,5
184604,5
184607,5
184610,5
184613,5
184616,5
184619,5
184622,5
184625,5
184628,5
184631,5
184634,5
184637,5
184640,5
184643,5
184646,5
184649,5
184652,5
184655,5
184658,5
184661,5
184664,5
184667,5
184670,5
184673,5
184676,5
184679,5
184682,5
184685,5
184688,5
184691,5
184694,5
184697,5
184700,5
184703,5
184706,5
184709,5
184712,5
184715,5
184718,5
184721,5
184724,5
184727,5
184730,5
184733,5
184736,5
184739,5
184742,5
184745,5
184748,5
184751,5
184754,5
184757,5
184760,5
184763,5
184766,5
184769,5
184772,5
184775,5
184778,5
184781,5
184784,5
184787,5
184790,5
184793,5
184796,5
184799,5
184802,5
184805,5
184808,5
184811,5
184814,5
184817,5
184820,5
184823,5
184826,5
184829,5
184832,5
184835,5
184838,5
184841,5
184844,5
184847,5
184850,5
184853,5
184856,5
184859,5
184862,5
184865,5
184868,5
184871,5
184874,5
184877,5
184880,5
184883,5
184886,5
184889,5
184892,5
184895,5
184898,5
184901,5
184904,5
184907,5
184910,5
184913,5
184915,5
184916,5
184919,5
184922,5
184925,5
184928,5
184931,5
184934,5
184937,5
184940,5
184943,5
184946,5
184949,5
184952,5
184955,5
184958,5
184961,5
184964,5
184967,5
184970,5
184973,5
184976,5
184979,5
184982,5
184985,5
184988,5
184991,5
184994,5
184997,5
185000,5
185003,5
185006,5
185009,5
185012,5
185015,5
185018,5
185021,5
185024,5
185027,5
185030,5
185033,5
185036,5
185039,5
185042,5
185045,5
185048,5
185051,5
185054,5
185057,5
185060,5
185063,5
185066,5
185069,5
185072,5
185075,5
185078,5
185081,5
185084,5
185087,5
185090,5
185093,5
185096,5
185099,5
185102,5
185105,5
185108,5
185111,5
185114,5
185117,5
185120,5
185123,5
185126,5
185129,5
185132,5
185135,5
185138,5
185141,5
185144,5
185147,5
185150,5
185153,5
185156,5
185159,5
185162,5
185165,5
185168,5
185171,5
185174,5
185177,5
185180,5
185183,5
185186,5
185189,5
185192,5
185195,5
185198,5
185201,5
185204,5
185207,5
185210,5
185213,5
185216,5
185219,5
185222,5
185225,5
185228,5
185231,5
185234,5
185237,5
185240,5
185243,5
185246,5
185249,5
185252,5
185255,5
185258,5
185261,5
185264,5
185267,5
185270,5
185273,5
185276,5
185279,5
185282,5
185285,5
185288,5
185291,5
185294,5
185297,5
185300,5
185303,5
185306,5
185309,5
185312,5
185315,5
185318,5
185321,5
185324,5
185327,5
185330,5
185333,5
185336,5
185339,5
185342,5
185345,5
185348,5
185351,5
185354,5
185357,5
185360,5
185363,5
185366,5
185369,5
185372,5
185375,5
185378,5
185381,5
185384,5
185387,5
185390,5
185393,5
185396,5
185399,5
185402,5
185405,5
185408,5
185411,5
185414,5
185417,5
185420,5
185423,5
185426,5
185429,5
185432,5
185435,5
185438,5
185441,5
185444,5
185447,5
185450,5
185453,5
185456,5
185459,5
185462,5
185465,5
185468,5
185471,5
185474,5
185477,5
185480,5
185483,5
185486,5
185489,5
185492,5
197698,1
197704,1
197710,1
197716,1
